Date,Establishment,Value,Comparator,Attainment Distribution
2016,est:5745632,756,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5745632,1746,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5746132,130,comparator:real-establishment,distribution:lowest-20pc
2016,est:5746132,829,comparator:real-establishment,distribution:middle-60pc
2016,est:5746132,1976,comparator:real-establishment,distribution:highest-20pc
2016,est:5746132,159,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5746132,783,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5746132,1780,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5746434,214,comparator:real-establishment,distribution:lowest-20pc
2016,est:5746434,876,comparator:real-establishment,distribution:middle-60pc
2016,est:5746434,1765,comparator:real-establishment,distribution:highest-20pc
2016,est:5746434,272,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5746434,991,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5746434,1881,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5746531,133,comparator:real-establishment,distribution:lowest-20pc
2016,est:5746531,785,comparator:real-establishment,distribution:middle-60pc
2016,est:5746531,1740,comparator:real-establishment,distribution:highest-20pc
2016,est:5746531,196,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5746531,982,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5746531,1922,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5746639,165,comparator:real-establishment,distribution:lowest-20pc
2016,est:5746639,698,comparator:real-establishment,distribution:middle-60pc
2016,est:5746639,1607,comparator:real-establishment,distribution:highest-20pc
2016,est:5746639,226,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5746639,833,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5746639,1756,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5747031,288,comparator:real-establishment,distribution:lowest-20pc
2016,est:5747031,1007,comparator:real-establishment,distribution:middle-60pc
2016,est:5747031,1826,comparator:real-establishment,distribution:highest-20pc
2016,est:5747031,243,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5747031,1035,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5747031,1927,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5758734,125,comparator:real-establishment,distribution:lowest-20pc
2016,est:5758734,748,comparator:real-establishment,distribution:middle-60pc
2016,est:5758734,1620,comparator:real-establishment,distribution:highest-20pc
2016,est:5758734,213,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5758734,925,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5758734,1852,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5902932,211,comparator:real-establishment,distribution:lowest-20pc
2016,est:5902932,787,comparator:real-establishment,distribution:middle-60pc
2016,est:5902932,1571,comparator:real-establishment,distribution:highest-20pc
2016,est:5902932,158,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5902932,828,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5902932,1762,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5903130,195,comparator:real-establishment,distribution:lowest-20pc
2016,est:5903130,697,comparator:real-establishment,distribution:middle-60pc
2016,est:5903130,1499,comparator:real-establishment,distribution:highest-20pc
2016,est:5903130,154,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5903130,779,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5903130,1726,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5918030,241,comparator:real-establishment,distribution:lowest-20pc
2016,est:5918030,1093,comparator:real-establishment,distribution:middle-60pc
2016,est:5918030,1885,comparator:real-establishment,distribution:highest-20pc
2016,est:5918030,221,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5918030,919,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5918030,1857,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5918138,291,comparator:real-establishment,distribution:lowest-20pc
2016,est:5918138,1106,comparator:real-establishment,distribution:middle-60pc
2016,est:5918138,1834,comparator:real-establishment,distribution:highest-20pc
2016,est:5918138,198,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5918138,970,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5918138,1863,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5918731,244,comparator:real-establishment,distribution:lowest-20pc
2016,est:5918731,966,comparator:real-establishment,distribution:middle-60pc
2016,est:5918731,2137,comparator:real-establishment,distribution:highest-20pc
2016,est:5918731,243,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5918731,889,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5918731,1846,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5939038,99,comparator:real-establishment,distribution:lowest-20pc
2016,est:5939038,727,comparator:real-establishment,distribution:middle-60pc
2016,est:5939038,1753,comparator:real-establishment,distribution:highest-20pc
2016,est:5939038,144,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5939038,745,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5939038,1788,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5939232,216,comparator:real-establishment,distribution:lowest-20pc
2016,est:5939232,895,comparator:real-establishment,distribution:middle-60pc
2016,est:5939232,1867,comparator:real-establishment,distribution:highest-20pc
2016,est:5939232,279,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5939232,1083,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5939232,1948,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5939534,76,comparator:real-establishment,distribution:lowest-20pc
2016,est:5939534,362,comparator:real-establishment,distribution:middle-60pc
2016,est:5939534,1287,comparator:real-establishment,distribution:highest-20pc
2016,est:5939534,61,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5939534,510,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5939534,1627,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5939631,218,comparator:real-establishment,distribution:lowest-20pc
2016,est:5939631,614,comparator:real-establishment,distribution:middle-60pc
2016,est:5939631,1289,comparator:real-establishment,distribution:highest-20pc
2016,est:5939631,140,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5939631,590,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5939631,1515,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5939739,232,comparator:real-establishment,distribution:lowest-20pc
2016,est:5939739,1083,comparator:real-establishment,distribution:middle-60pc
2016,est:5939739,1816,comparator:real-establishment,distribution:highest-20pc
2016,est:5939739,249,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5939739,1014,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5939739,1897,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5941032,349,comparator:real-establishment,distribution:lowest-20pc
2016,est:5941032,1139,comparator:real-establishment,distribution:middle-60pc
2016,est:5941032,1955,comparator:real-establishment,distribution:highest-20pc
2016,est:5941032,312,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5941032,1090,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5941032,1967,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5948339,92,comparator:real-establishment,distribution:lowest-20pc
2016,est:5948339,545,comparator:real-establishment,distribution:middle-60pc
2016,est:5948339,1602,comparator:real-establishment,distribution:highest-20pc
2016,est:5948339,106,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5948339,635,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5948339,1720,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5948533,338,comparator:real-establishment,distribution:lowest-20pc
2016,est:5948533,785,comparator:real-establishment,distribution:middle-60pc
2016,est:5948533,1561,comparator:real-establishment,distribution:highest-20pc
2016,est:5948533,252,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5948533,940,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5948533,1834,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5948630,202,comparator:real-establishment,distribution:lowest-20pc
2016,est:5948630,863,comparator:real-establishment,distribution:middle-60pc
2016,est:5948630,1783,comparator:real-establishment,distribution:highest-20pc
2016,est:5948630,176,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5948630,764,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5948630,1745,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5948738,399,comparator:real-establishment,distribution:lowest-20pc
2016,est:5948738,1003,comparator:real-establishment,distribution:middle-60pc
2016,est:5948738,1774,comparator:real-establishment,distribution:highest-20pc
2016,est:5948738,217,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5948738,928,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5948738,1910,comparator:virtual-comparator,distribution:highest-20pc
2016,est:6002730,205,comparator:real-establishment,distribution:lowest-20pc
2016,est:6002730,879,comparator:real-establishment,distribution:middle-60pc
2016,est:6002730,1765,comparator:real-establishment,distribution:highest-20pc
2016,est:6002730,189,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:6002730,888,comparator:virtual-comparator,distribution:middle-60pc
2016,est:6002730,1814,comparator:virtual-comparator,distribution:highest-20pc
2016,est:6003532,293,comparator:real-establishment,distribution:lowest-20pc
2016,est:6003532,945,comparator:real-establishment,distribution:middle-60pc
2016,est:6003532,1737,comparator:real-establishment,distribution:highest-20pc
2016,est:6003532,186,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:6003532,987,comparator:virtual-comparator,distribution:middle-60pc
2016,est:6003532,1951,comparator:virtual-comparator,distribution:highest-20pc
2016,est:6103332,308,comparator:real-establishment,distribution:lowest-20pc
2016,est:6103332,780,comparator:real-establishment,distribution:middle-60pc
2016,est:6103332,1440,comparator:real-establishment,distribution:highest-20pc
2016,est:6103332,176,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:6103332,764,comparator:virtual-comparator,distribution:middle-60pc
2016,est:6103332,1733,comparator:virtual-comparator,distribution:highest-20pc
2016,est:6103634,257,comparator:real-establishment,distribution:lowest-20pc
2016,est:6103634,1034,comparator:real-establishment,distribution:middle-60pc
2016,est:6103634,1984,comparator:real-establishment,distribution:highest-20pc
2016,est:6103634,192,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:6103634,914,comparator:virtual-comparator,distribution:middle-60pc
2016,est:6103634,1847,comparator:virtual-comparator,distribution:highest-20pc
2016,est:6203132,917,comparator:real-establishment,distribution:middle-60pc
2016,est:6203132,694,comparator:virtual-comparator,distribution:middle-60pc
2016,est:6204139,999,comparator:real-establishment,distribution:middle-60pc
2016,est:6204139,897,comparator:virtual-comparator,distribution:middle-60pc
2016,est:6233139,258,comparator:real-establishment,distribution:lowest-20pc
2016,est:6233139,1048,comparator:real-establishment,distribution:middle-60pc
2016,est:6233139,1829,comparator:real-establishment,distribution:highest-20pc
2016,est:6233139,177,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:6233139,815,comparator:virtual-comparator,distribution:middle-60pc
2016,est:6233139,1761,comparator:virtual-comparator,distribution:highest-20pc
2016,est:6233430,226,comparator:real-establishment,distribution:lowest-20pc
2016,est:6233430,1023,comparator:real-establishment,distribution:middle-60pc
2016,est:6233430,1645,comparator:real-establishment,distribution:highest-20pc
2016,est:6233430,189,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:6233430,852,comparator:virtual-comparator,distribution:middle-60pc
2016,est:6233430,1803,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8109931,160,comparator:real-establishment,distribution:lowest-20pc
2016,est:8109931,895,comparator:real-establishment,distribution:middle-60pc
2016,est:8109931,1511,comparator:real-establishment,distribution:highest-20pc
2016,est:8109931,260,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8109931,1012,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8109931,1857,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8110034,167,comparator:real-establishment,distribution:lowest-20pc
2016,est:8110034,659,comparator:real-establishment,distribution:middle-60pc
2016,est:8110034,1475,comparator:real-establishment,distribution:highest-20pc
2016,est:8110034,182,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8110034,876,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8110034,1818,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8110239,180,comparator:real-establishment,distribution:lowest-20pc
2016,est:8110239,859,comparator:real-establishment,distribution:middle-60pc
2016,est:8110239,1749,comparator:real-establishment,distribution:highest-20pc
2016,est:8110239,285,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8110239,913,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8110239,1783,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8110336,136,comparator:real-establishment,distribution:lowest-20pc
2016,est:8110336,740,comparator:real-establishment,distribution:middle-60pc
2016,est:8110336,1690,comparator:real-establishment,distribution:highest-20pc
2016,est:8110336,154,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8110336,857,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8110336,1824,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8110530,174,comparator:real-establishment,distribution:lowest-20pc
2016,est:8110530,712,comparator:real-establishment,distribution:middle-60pc
2016,est:8110530,1750,comparator:real-establishment,distribution:highest-20pc
2016,est:8110530,180,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8110530,721,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8110530,1697,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8111030,337,comparator:real-establishment,distribution:lowest-20pc
2016,est:8111030,1083,comparator:real-establishment,distribution:middle-60pc
2016,est:8111030,1865,comparator:real-establishment,distribution:highest-20pc
2016,est:8111030,386,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8111030,1141,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8111030,1926,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8130434,263,comparator:real-establishment,distribution:lowest-20pc
2016,est:8130434,720,comparator:real-establishment,distribution:middle-60pc
2016,est:8130434,1554,comparator:real-establishment,distribution:highest-20pc
2016,est:8130434,190,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8130434,810,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8130434,1705,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8200831,374,comparator:real-establishment,distribution:lowest-20pc
2016,est:8200831,1062,comparator:real-establishment,distribution:middle-60pc
2016,est:8200831,1893,comparator:real-establishment,distribution:highest-20pc
2016,est:8200831,291,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8200831,946,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8200831,1802,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8210039,171,comparator:real-establishment,distribution:lowest-20pc
2016,est:8210039,755,comparator:real-establishment,distribution:middle-60pc
2016,est:8210039,1795,comparator:real-establishment,distribution:highest-20pc
2016,est:8210039,149,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8210039,767,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8210039,1726,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8214638,214,comparator:real-establishment,distribution:lowest-20pc
2016,est:8214638,686,comparator:real-establishment,distribution:middle-60pc
2016,est:8214638,1651,comparator:real-establishment,distribution:highest-20pc
2016,est:8214638,141,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8214638,752,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8214638,1750,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8215030,125,comparator:real-establishment,distribution:lowest-20pc
2016,est:8215030,675,comparator:real-establishment,distribution:middle-60pc
2016,est:8215030,1551,comparator:real-establishment,distribution:highest-20pc
2016,est:8215030,126,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8215030,768,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8215030,1745,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8215138,118,comparator:real-establishment,distribution:lowest-20pc
2016,est:8215138,561,comparator:real-establishment,distribution:middle-60pc
2016,est:8215138,1534,comparator:real-establishment,distribution:highest-20pc
2016,est:8215138,63,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8215138,497,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8215138,1489,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8215634,277,comparator:real-establishment,distribution:lowest-20pc
2016,est:8215634,911,comparator:real-establishment,distribution:middle-60pc
2016,est:8215634,2042,comparator:real-establishment,distribution:highest-20pc
2016,est:8215634,175,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8215634,842,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8215634,1795,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8215839,433,comparator:real-establishment,distribution:lowest-20pc
2016,est:8215839,1205,comparator:real-establishment,distribution:middle-60pc
2016,est:8215839,1936,comparator:real-establishment,distribution:highest-20pc
2016,est:8215839,330,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8215839,1130,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8215839,1969,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8216134,159,comparator:real-establishment,distribution:lowest-20pc
2016,est:8216134,643,comparator:real-establishment,distribution:middle-60pc
2016,est:8216134,1448,comparator:real-establishment,distribution:highest-20pc
2016,est:8216134,74,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8216134,599,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8216134,1592,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8217831,141,comparator:real-establishment,distribution:lowest-20pc
2016,est:8217831,616,comparator:real-establishment,distribution:middle-60pc
2016,est:8217831,1628,comparator:real-establishment,distribution:highest-20pc
2016,est:8217831,95,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8217831,667,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8217831,1695,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8223831,230,comparator:real-establishment,distribution:lowest-20pc
2016,est:8223831,853,comparator:real-establishment,distribution:middle-60pc
2016,est:8223831,1776,comparator:real-establishment,distribution:highest-20pc
2016,est:8223831,142,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8223831,699,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8223831,1703,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8223939,149,comparator:real-establishment,distribution:lowest-20pc
2016,est:8223939,928,comparator:real-establishment,distribution:middle-60pc
2016,est:8223939,1875,comparator:real-establishment,distribution:highest-20pc
2016,est:8223939,212,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8223939,872,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8223939,1802,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8224234,129,comparator:real-establishment,distribution:lowest-20pc
2016,est:8224234,760,comparator:real-establishment,distribution:middle-60pc
2016,est:8224234,1686,comparator:real-establishment,distribution:highest-20pc
2016,est:8224234,191,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8224234,810,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8224234,1788,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8224439,152,comparator:real-establishment,distribution:lowest-20pc
2016,est:8224439,784,comparator:real-establishment,distribution:middle-60pc
2016,est:8224439,1629,comparator:real-establishment,distribution:highest-20pc
2016,est:8224439,93,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8224439,574,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8224439,1623,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8224633,93,comparator:real-establishment,distribution:lowest-20pc
2016,est:8224633,631,comparator:real-establishment,distribution:middle-60pc
2016,est:8224633,1622,comparator:real-establishment,distribution:highest-20pc
2016,est:8224633,144,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8224633,714,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8224633,1747,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8224730,228,comparator:real-establishment,distribution:lowest-20pc
2016,est:8224730,957,comparator:real-establishment,distribution:middle-60pc
2016,est:8224730,1943,comparator:real-establishment,distribution:highest-20pc
2016,est:8224730,215,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8224730,940,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8224730,1876,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8235538,111,comparator:real-establishment,distribution:lowest-20pc
2016,est:8235538,648,comparator:real-establishment,distribution:middle-60pc
2016,est:8235538,1618,comparator:real-establishment,distribution:highest-20pc
2016,est:8235538,89,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8235538,618,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8235538,1681,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8235732,270,comparator:real-establishment,distribution:lowest-20pc
2016,est:8235732,1047,comparator:real-establishment,distribution:middle-60pc
2016,est:8235732,1869,comparator:real-establishment,distribution:highest-20pc
2016,est:8235732,183,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8235732,883,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8235732,1837,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8236232,136,comparator:real-establishment,distribution:lowest-20pc
2016,est:8236232,765,comparator:real-establishment,distribution:middle-60pc
2016,est:8236232,1553,comparator:real-establishment,distribution:highest-20pc
2016,est:8236232,142,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8236232,820,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8236232,1817,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8236534,180,comparator:real-establishment,distribution:lowest-20pc
2016,est:8236534,910,comparator:real-establishment,distribution:middle-60pc
2016,est:8236534,1790,comparator:real-establishment,distribution:highest-20pc
2016,est:8236534,139,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8236534,781,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8236534,1728,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8236739,238,comparator:real-establishment,distribution:lowest-20pc
2016,est:8236739,898,comparator:real-establishment,distribution:middle-60pc
2016,est:8236739,1797,comparator:real-establishment,distribution:highest-20pc
2016,est:8236739,141,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8236739,736,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8236739,1692,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8236836,211,comparator:real-establishment,distribution:lowest-20pc
2016,est:8236836,894,comparator:real-establishment,distribution:middle-60pc
2016,est:8236836,1927,comparator:real-establishment,distribution:highest-20pc
2016,est:8236836,185,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8236836,891,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8236836,1838,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8237832,272,comparator:real-establishment,distribution:lowest-20pc
2016,est:8237832,1025,comparator:real-establishment,distribution:middle-60pc
2016,est:8237832,1847,comparator:real-establishment,distribution:highest-20pc
2016,est:8237832,245,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8237832,1065,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8237832,1959,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8238030,222,comparator:real-establishment,distribution:lowest-20pc
2016,est:8238030,1041,comparator:real-establishment,distribution:middle-60pc
2016,est:8238030,1935,comparator:real-establishment,distribution:highest-20pc
2016,est:8238030,192,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8238030,928,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8238030,1857,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8243131,159,comparator:real-establishment,distribution:lowest-20pc
2016,est:8243131,623,comparator:real-establishment,distribution:middle-60pc
2016,est:8243131,1464,comparator:real-establishment,distribution:highest-20pc
2016,est:8243131,130,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8243131,670,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8243131,1661,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8243239,62,comparator:real-establishment,distribution:lowest-20pc
2016,est:8243239,663,comparator:real-establishment,distribution:middle-60pc
2016,est:8243239,1548,comparator:real-establishment,distribution:highest-20pc
2016,est:8243239,101,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8243239,626,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8243239,1608,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8244138,122,comparator:real-establishment,distribution:lowest-20pc
2016,est:8244138,454,comparator:real-establishment,distribution:middle-60pc
2016,est:8244138,1541,comparator:real-establishment,distribution:highest-20pc
2016,est:8244138,52,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8244138,526,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8244138,1559,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8300135,172,comparator:real-establishment,distribution:lowest-20pc
2016,est:8300135,751,comparator:real-establishment,distribution:middle-60pc
2016,est:8300135,1627,comparator:real-establishment,distribution:highest-20pc
2016,est:8300135,179,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8300135,783,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8300135,1726,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8304130,259,comparator:real-establishment,distribution:lowest-20pc
2016,est:8304130,863,comparator:real-establishment,distribution:middle-60pc
2016,est:8304130,1695,comparator:real-establishment,distribution:highest-20pc
2016,est:8304130,241,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8304130,877,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8304130,1785,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8304238,282,comparator:real-establishment,distribution:lowest-20pc
2016,est:8304238,931,comparator:real-establishment,distribution:middle-60pc
2016,est:8304238,1824,comparator:real-establishment,distribution:highest-20pc
2016,est:8304238,200,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8304238,842,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8304238,1780,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8304734,187,comparator:real-establishment,distribution:lowest-20pc
2016,est:8304734,938,comparator:real-establishment,distribution:middle-60pc
2016,est:8304734,1835,comparator:real-establishment,distribution:highest-20pc
2016,est:8304734,315,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8304734,1074,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8304734,1903,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8304831,121,comparator:real-establishment,distribution:lowest-20pc
2016,est:8304831,683,comparator:real-establishment,distribution:middle-60pc
2016,est:8304831,1547,comparator:real-establishment,distribution:highest-20pc
2016,est:8304831,118,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8304831,618,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8304831,1573,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8314136,97,comparator:real-establishment,distribution:lowest-20pc
2016,est:8314136,725,comparator:real-establishment,distribution:middle-60pc
2016,est:8314136,1671,comparator:real-establishment,distribution:highest-20pc
2016,est:8314136,139,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8314136,760,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8314136,1736,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8325634,420,comparator:real-establishment,distribution:lowest-20pc
2016,est:8325634,1398,comparator:real-establishment,distribution:middle-60pc
2016,est:8325634,2137,comparator:real-establishment,distribution:highest-20pc
2016,est:8325634,417,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8325634,1246,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8325634,2040,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8325731,425,comparator:real-establishment,distribution:lowest-20pc
2016,est:8325731,1332,comparator:real-establishment,distribution:middle-60pc
2016,est:8325731,2066,comparator:real-establishment,distribution:highest-20pc
2016,est:8325731,342,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8325731,1168,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8325731,1974,comparator:virtual-comparator,distribution:highest-20pc
