Time,EducationEstablishment,Unit,Measurement,Value,Comparator,Attainment Distribution
2016,5509238,Tariff Points,Average Total Tariff Score,1697,Virtual Comparator,Highest 20%
2016,5509432,Tariff Points,Average Total Tariff Score,133,Real Establishment,Lowest 20%
2016,5509432,Tariff Points,Average Total Tariff Score,654,Real Establishment,Middle 60%
2016,5509432,Tariff Points,Average Total Tariff Score,1568,Real Establishment,Highest 20%
2016,5509432,Tariff Points,Average Total Tariff Score,126,Virtual Comparator,Lowest 20%
2016,5509432,Tariff Points,Average Total Tariff Score,724,Virtual Comparator,Middle 60%
2016,5509432,Tariff Points,Average Total Tariff Score,1777,Virtual Comparator,Highest 20%
2016,5509939,Tariff Points,Average Total Tariff Score,199,Real Establishment,Lowest 20%
2016,5509939,Tariff Points,Average Total Tariff Score,795,Real Establishment,Middle 60%
2016,5509939,Tariff Points,Average Total Tariff Score,1805,Real Establishment,Highest 20%
2016,5509939,Tariff Points,Average Total Tariff Score,166,Virtual Comparator,Lowest 20%
2016,5509939,Tariff Points,Average Total Tariff Score,779,Virtual Comparator,Middle 60%
2016,5509939,Tariff Points,Average Total Tariff Score,1712,Virtual Comparator,Highest 20%
2016,5510031,Tariff Points,Average Total Tariff Score,243,Real Establishment,Lowest 20%
2016,5510031,Tariff Points,Average Total Tariff Score,992,Real Establishment,Middle 60%
2016,5510031,Tariff Points,Average Total Tariff Score,1933,Real Establishment,Highest 20%
2016,5510031,Tariff Points,Average Total Tariff Score,186,Virtual Comparator,Lowest 20%
2016,5510031,Tariff Points,Average Total Tariff Score,834,Virtual Comparator,Middle 60%
2016,5510031,Tariff Points,Average Total Tariff Score,1808,Virtual Comparator,Highest 20%
2016,5510236,Tariff Points,Average Total Tariff Score,301,Real Establishment,Lowest 20%
2016,5510236,Tariff Points,Average Total Tariff Score,1229,Real Establishment,Middle 60%
2016,5510236,Tariff Points,Average Total Tariff Score,1999,Real Establishment,Highest 20%
2016,5510236,Tariff Points,Average Total Tariff Score,355,Virtual Comparator,Lowest 20%
2016,5510236,Tariff Points,Average Total Tariff Score,1183,Virtual Comparator,Middle 60%
2016,5510236,Tariff Points,Average Total Tariff Score,2002,Virtual Comparator,Highest 20%
2016,5510430,Tariff Points,Average Total Tariff Score,134,Real Establishment,Lowest 20%
2016,5510430,Tariff Points,Average Total Tariff Score,806,Real Establishment,Middle 60%
2016,5510430,Tariff Points,Average Total Tariff Score,1702,Real Establishment,Highest 20%
2016,5510430,Tariff Points,Average Total Tariff Score,87,Virtual Comparator,Lowest 20%
2016,5510430,Tariff Points,Average Total Tariff Score,584,Virtual Comparator,Middle 60%
2016,5510430,Tariff Points,Average Total Tariff Score,1633,Virtual Comparator,Highest 20%
2016,5512131,Tariff Points,Average Total Tariff Score,201,Real Establishment,Lowest 20%
2016,5512131,Tariff Points,Average Total Tariff Score,1032,Real Establishment,Middle 60%
2016,5512131,Tariff Points,Average Total Tariff Score,2125,Real Establishment,Highest 20%
2016,5512131,Tariff Points,Average Total Tariff Score,178,Virtual Comparator,Lowest 20%
2016,5512131,Tariff Points,Average Total Tariff Score,909,Virtual Comparator,Middle 60%
2016,5512131,Tariff Points,Average Total Tariff Score,1916,Virtual Comparator,Highest 20%
2016,5512530,Tariff Points,Average Total Tariff Score,196,Real Establishment,Lowest 20%
2016,5512530,Tariff Points,Average Total Tariff Score,926,Real Establishment,Middle 60%
2016,5512530,Tariff Points,Average Total Tariff Score,1695,Real Establishment,Highest 20%
2016,5512530,Tariff Points,Average Total Tariff Score,217,Virtual Comparator,Lowest 20%
2016,5512530,Tariff Points,Average Total Tariff Score,926,Virtual Comparator,Middle 60%
2016,5512530,Tariff Points,Average Total Tariff Score,1848,Virtual Comparator,Highest 20%
2016,5518334,Tariff Points,Average Total Tariff Score,196,Real Establishment,Lowest 20%
2016,5518334,Tariff Points,Average Total Tariff Score,918,Real Establishment,Middle 60%
2016,5518334,Tariff Points,Average Total Tariff Score,1909,Real Establishment,Highest 20%
2016,5518334,Tariff Points,Average Total Tariff Score,252,Virtual Comparator,Lowest 20%
2016,5518334,Tariff Points,Average Total Tariff Score,1030,Virtual Comparator,Middle 60%
2016,5518334,Tariff Points,Average Total Tariff Score,1902,Virtual Comparator,Highest 20%
2016,5531438,Tariff Points,Average Total Tariff Score,443,Real Establishment,Lowest 20%
2016,5531438,Tariff Points,Average Total Tariff Score,1384,Real Establishment,Middle 60%
2016,5531438,Tariff Points,Average Total Tariff Score,2133,Real Establishment,Highest 20%
2016,5531438,Tariff Points,Average Total Tariff Score,403,Virtual Comparator,Lowest 20%
2016,5531438,Tariff Points,Average Total Tariff Score,1308,Virtual Comparator,Middle 60%
2016,5531438,Tariff Points,Average Total Tariff Score,2059,Virtual Comparator,Highest 20%
2016,5531632,Tariff Points,Average Total Tariff Score,106,Real Establishment,Lowest 20%
2016,5531632,Tariff Points,Average Total Tariff Score,696,Real Establishment,Middle 60%
2016,5531632,Tariff Points,Average Total Tariff Score,1992,Real Establishment,Highest 20%
2016,5531632,Tariff Points,Average Total Tariff Score,113,Virtual Comparator,Lowest 20%
2016,5531632,Tariff Points,Average Total Tariff Score,674,Virtual Comparator,Middle 60%
2016,5531632,Tariff Points,Average Total Tariff Score,1783,Virtual Comparator,Highest 20%
2016,5531934,Tariff Points,Average Total Tariff Score,80,Real Establishment,Lowest 20%
2016,5531934,Tariff Points,Average Total Tariff Score,463,Real Establishment,Middle 60%
2016,5531934,Tariff Points,Average Total Tariff Score,1153,Real Establishment,Highest 20%
2016,5531934,Tariff Points,Average Total Tariff Score,142,Virtual Comparator,Lowest 20%
2016,5531934,Tariff Points,Average Total Tariff Score,601,Virtual Comparator,Middle 60%
2016,5531934,Tariff Points,Average Total Tariff Score,1615,Virtual Comparator,Highest 20%
2016,5532132,Tariff Points,Average Total Tariff Score,284,Real Establishment,Lowest 20%
2016,5532132,Tariff Points,Average Total Tariff Score,1034,Real Establishment,Middle 60%
2016,5532132,Tariff Points,Average Total Tariff Score,1894,Real Establishment,Highest 20%
2016,5532132,Tariff Points,Average Total Tariff Score,304,Virtual Comparator,Lowest 20%
2016,5532132,Tariff Points,Average Total Tariff Score,1201,Virtual Comparator,Middle 60%
2016,5532132,Tariff Points,Average Total Tariff Score,1998,Virtual Comparator,Highest 20%
2016,5532434,Tariff Points,Average Total Tariff Score,69,Real Establishment,Lowest 20%
2016,5532434,Tariff Points,Average Total Tariff Score,473,Real Establishment,Middle 60%
2016,5532434,Tariff Points,Average Total Tariff Score,1138,Real Establishment,Highest 20%
2016,5532434,Tariff Points,Average Total Tariff Score,162,Virtual Comparator,Lowest 20%
2016,5532434,Tariff Points,Average Total Tariff Score,668,Virtual Comparator,Middle 60%
2016,5532434,Tariff Points,Average Total Tariff Score,1618,Virtual Comparator,Highest 20%
2016,5532531,Tariff Points,Average Total Tariff Score,55,Real Establishment,Lowest 20%
2016,5532531,Tariff Points,Average Total Tariff Score,529,Real Establishment,Middle 60%
2016,5532531,Tariff Points,Average Total Tariff Score,1414,Real Establishment,Highest 20%
2016,5532531,Tariff Points,Average Total Tariff Score,112,Virtual Comparator,Lowest 20%
2016,5532531,Tariff Points,Average Total Tariff Score,656,Virtual Comparator,Middle 60%
2016,5532531,Tariff Points,Average Total Tariff Score,1753,Virtual Comparator,Highest 20%
2016,5532639,Tariff Points,Average Total Tariff Score,257,Real Establishment,Lowest 20%
2016,5532639,Tariff Points,Average Total Tariff Score,1107,Real Establishment,Middle 60%
2016,5532639,Tariff Points,Average Total Tariff Score,1921,Real Establishment,Highest 20%
2016,5532639,Tariff Points,Average Total Tariff Score,269,Virtual Comparator,Lowest 20%
2016,5532639,Tariff Points,Average Total Tariff Score,1078,Virtual Comparator,Middle 60%
2016,5532639,Tariff Points,Average Total Tariff Score,1982,Virtual Comparator,Highest 20%
2016,5532736,Tariff Points,Average Total Tariff Score,80,Real Establishment,Lowest 20%
2016,5532736,Tariff Points,Average Total Tariff Score,505,Real Establishment,Middle 60%
2016,5532736,Tariff Points,Average Total Tariff Score,1544,Real Establishment,Highest 20%
2016,5532736,Tariff Points,Average Total Tariff Score,129,Virtual Comparator,Lowest 20%
2016,5532736,Tariff Points,Average Total Tariff Score,640,Virtual Comparator,Middle 60%
2016,5532736,Tariff Points,Average Total Tariff Score,1679,Virtual Comparator,Highest 20%
2016,5532930,Tariff Points,Average Total Tariff Score,96,Real Establishment,Lowest 20%
2016,5532930,Tariff Points,Average Total Tariff Score,529,Real Establishment,Middle 60%
2016,5532930,Tariff Points,Average Total Tariff Score,1389,Real Establishment,Highest 20%
2016,5532930,Tariff Points,Average Total Tariff Score,129,Virtual Comparator,Lowest 20%
2016,5532930,Tariff Points,Average Total Tariff Score,642,Virtual Comparator,Middle 60%
2016,5532930,Tariff Points,Average Total Tariff Score,1699,Virtual Comparator,Highest 20%
2016,5533031,Tariff Points,Average Total Tariff Score,162,Real Establishment,Lowest 20%
2016,5533031,Tariff Points,Average Total Tariff Score,760,Real Establishment,Middle 60%
2016,5533031,Tariff Points,Average Total Tariff Score,1913,Real Establishment,Highest 20%
2016,5533031,Tariff Points,Average Total Tariff Score,134,Virtual Comparator,Lowest 20%
2016,5533031,Tariff Points,Average Total Tariff Score,715,Virtual Comparator,Middle 60%
2016,5533031,Tariff Points,Average Total Tariff Score,1727,Virtual Comparator,Highest 20%
2016,5533139,Tariff Points,Average Total Tariff Score,371,Real Establishment,Lowest 20%
2016,5533139,Tariff Points,Average Total Tariff Score,1426,Real Establishment,Middle 60%
2016,5533139,Tariff Points,Average Total Tariff Score,2193,Real Establishment,Highest 20%
2016,5533139,Tariff Points,Average Total Tariff Score,477,Virtual Comparator,Lowest 20%
2016,5533139,Tariff Points,Average Total Tariff Score,1304,Virtual Comparator,Middle 60%
2016,5533139,Tariff Points,Average Total Tariff Score,2002,Virtual Comparator,Highest 20%
2016,5533236,Tariff Points,Average Total Tariff Score,66,Real Establishment,Lowest 20%
2016,5533236,Tariff Points,Average Total Tariff Score,570,Real Establishment,Middle 60%
2016,5533236,Tariff Points,Average Total Tariff Score,1535,Real Establishment,Highest 20%
2016,5533236,Tariff Points,Average Total Tariff Score,140,Virtual Comparator,Lowest 20%
2016,5533236,Tariff Points,Average Total Tariff Score,786,Virtual Comparator,Middle 60%
2016,5533236,Tariff Points,Average Total Tariff Score,1798,Virtual Comparator,Highest 20%
2016,5533430,Tariff Points,Average Total Tariff Score,121,Real Establishment,Lowest 20%
2016,5533430,Tariff Points,Average Total Tariff Score,620,Real Establishment,Middle 60%
2016,5533430,Tariff Points,Average Total Tariff Score,1508,Real Establishment,Highest 20%
2016,5533430,Tariff Points,Average Total Tariff Score,148,Virtual Comparator,Lowest 20%
2016,5533430,Tariff Points,Average Total Tariff Score,687,Virtual Comparator,Middle 60%
2016,5533430,Tariff Points,Average Total Tariff Score,1697,Virtual Comparator,Highest 20%
2016,5533538,Tariff Points,Average Total Tariff Score,224,Real Establishment,Lowest 20%
2016,5533538,Tariff Points,Average Total Tariff Score,900,Real Establishment,Middle 60%
2016,5533538,Tariff Points,Average Total Tariff Score,2005,Real Establishment,Highest 20%
2016,5533538,Tariff Points,Average Total Tariff Score,212,Virtual Comparator,Lowest 20%
2016,5533538,Tariff Points,Average Total Tariff Score,946,Virtual Comparator,Middle 60%
2016,5533538,Tariff Points,Average Total Tariff Score,1864,Virtual Comparator,Highest 20%
2016,5533732,Tariff Points,Average Total Tariff Score,306,Real Establishment,Lowest 20%
2016,5533732,Tariff Points,Average Total Tariff Score,1224,Real Establishment,Middle 60%
2016,5533732,Tariff Points,Average Total Tariff Score,2177,Real Establishment,Highest 20%
2016,5533732,Tariff Points,Average Total Tariff Score,364,Virtual Comparator,Lowest 20%
2016,5533732,Tariff Points,Average Total Tariff Score,1217,Virtual Comparator,Middle 60%
2016,5533732,Tariff Points,Average Total Tariff Score,2014,Virtual Comparator,Highest 20%
2016,5533937,Tariff Points,Average Total Tariff Score,56,Real Establishment,Lowest 20%
2016,5533937,Tariff Points,Average Total Tariff Score,442,Real Establishment,Middle 60%
2016,5533937,Tariff Points,Average Total Tariff Score,1195,Real Establishment,Highest 20%
2016,5533937,Tariff Points,Average Total Tariff Score,53,Virtual Comparator,Lowest 20%
2016,5533937,Tariff Points,Average Total Tariff Score,454,Virtual Comparator,Middle 60%
2016,5533937,Tariff Points,Average Total Tariff Score,1484,Virtual Comparator,Highest 20%
2016,5534038,Tariff Points,Average Total Tariff Score,154,Real Establishment,Lowest 20%
2016,5534038,Tariff Points,Average Total Tariff Score,708,Real Establishment,Middle 60%
2016,5534038,Tariff Points,Average Total Tariff Score,1707,Real Establishment,Highest 20%
2016,5534038,Tariff Points,Average Total Tariff Score,141,Virtual Comparator,Lowest 20%
2016,5534038,Tariff Points,Average Total Tariff Score,704,Virtual Comparator,Middle 60%
2016,5534038,Tariff Points,Average Total Tariff Score,1729,Virtual Comparator,Highest 20%
2016,5534232,Tariff Points,Average Total Tariff Score,320,Real Establishment,Lowest 20%
2016,5534232,Tariff Points,Average Total Tariff Score,1263,Real Establishment,Middle 60%
2016,5534232,Tariff Points,Average Total Tariff Score,2176,Real Establishment,Highest 20%
2016,5534232,Tariff Points,Average Total Tariff Score,281,Virtual Comparator,Lowest 20%
2016,5534232,Tariff Points,Average Total Tariff Score,1090,Virtual Comparator,Middle 60%
2016,5534232,Tariff Points,Average Total Tariff Score,1949,Virtual Comparator,Highest 20%
2016,5534534,Tariff Points,Average Total Tariff Score,151,Real Establishment,Lowest 20%
2016,5534534,Tariff Points,Average Total Tariff Score,808,Real Establishment,Middle 60%
2016,5534534,Tariff Points,Average Total Tariff Score,1822,Real Establishment,Highest 20%
2016,5534534,Tariff Points,Average Total Tariff Score,165,Virtual Comparator,Lowest 20%
2016,5534534,Tariff Points,Average Total Tariff Score,883,Virtual Comparator,Middle 60%
2016,5534534,Tariff Points,Average Total Tariff Score,1853,Virtual Comparator,Highest 20%
2016,5534631,Tariff Points,Average Total Tariff Score,120,Real Establishment,Lowest 20%
2016,5534631,Tariff Points,Average Total Tariff Score,600,Real Establishment,Middle 60%
2016,5534631,Tariff Points,Average Total Tariff Score,1482,Real Establishment,Highest 20%
2016,5534631,Tariff Points,Average Total Tariff Score,136,Virtual Comparator,Lowest 20%
2016,5534631,Tariff Points,Average Total Tariff Score,626,Virtual Comparator,Middle 60%
2016,5534631,Tariff Points,Average Total Tariff Score,1641,Virtual Comparator,Highest 20%
2016,5540739,Tariff Points,Average Total Tariff Score,238,Real Establishment,Lowest 20%
2016,5540739,Tariff Points,Average Total Tariff Score,1054,Real Establishment,Middle 60%
2016,5540739,Tariff Points,Average Total Tariff Score,2008,Real Establishment,Highest 20%
2016,5540739,Tariff Points,Average Total Tariff Score,237,Virtual Comparator,Lowest 20%
2016,5540739,Tariff Points,Average Total Tariff Score,1045,Virtual Comparator,Middle 60%
2016,5540739,Tariff Points,Average Total Tariff Score,1924,Virtual Comparator,Highest 20%
2016,5541638,Tariff Points,Average Total Tariff Score,292,Real Establishment,Lowest 20%
2016,5541638,Tariff Points,Average Total Tariff Score,1090,Real Establishment,Middle 60%
2016,5541638,Tariff Points,Average Total Tariff Score,1970,Real Establishment,Highest 20%
2016,5541638,Tariff Points,Average Total Tariff Score,319,Virtual Comparator,Lowest 20%
2016,5541638,Tariff Points,Average Total Tariff Score,1140,Virtual Comparator,Middle 60%
2016,5541638,Tariff Points,Average Total Tariff Score,1982,Virtual Comparator,Highest 20%
2016,5545838,Tariff Points,Average Total Tariff Score,138,Real Establishment,Lowest 20%
